"Bank of Canada, money market and other interest rates 1"
"Frequency: Daily"
"Table: 10-10-0139-01 (formerly CANSIM 176-0048)"
"Release date: 2025-12-01"
"Geography: Canada"
""
""

,"Financial market statistics","Target rate"
"Geography","Reference period"
,,"Percent"
,"December 2, 2019","1.7500"
,"December 3, 2019","1.7500"
,"December 4, 2019","1.7500"
,"December 5, 2019","1.7500"
,"December 6, 2019","1.7500"
,"December 7, 2019",".."
,"December 8, 2019",".."
,"December 9, 2019","1.7500"
,"December 10, 2019","1.7500"
,"December 11, 2019","1.7500"
,"December 12, 2019","1.7500"
,"December 13, 2019","1.7500"
,"December 14, 2019",".."
,"December 15, 2019",".."
,"December 16, 2019","1.7500"
,"December 17, 2019","1.7500"
,"December 18, 2019","1.7500"
,"December 19, 2019","1.7500"
,"December 20, 2019","1.7500"
,"December 21, 2019",".."
,"December 22, 2019",".."
,"December 23, 2019","1.7500"
,"December 24, 2019","1.7500"
,"December 25, 2019","1.7500"
,"December 26, 2019","1.7500"
,"December 27, 2019","1.7500"
,"December 28, 2019",".."
,"December 29, 2019",".."
,"December 30, 2019","1.7500"
,"December 31, 2019","1.7500"
,"January 1, 2020","1.7500"
,"January 2, 2020","1.7500"
,"January 3, 2020","1.7500"
,"January 4, 2020",".."
,"January 5, 2020",".."
,"January 6, 2020","1.7500"
,"January 7, 2020","1.7500"
,"January 8, 2020","1.7500"
,"January 9, 2020","1.7500"
,"January 10, 2020","1.7500"
,"January 11, 2020",".."
,"January 12, 2020",".."
,"January 13, 2020","1.7500"
,"January 14, 2020","1.7500"
,"January 15, 2020","1.7500"
,"January 16, 2020","1.7500"
,"January 17, 2020","1.7500"
,"January 18, 2020",".."
,"January 19, 2020",".."
,"January 20, 2020","1.7500"
,"January 21, 2020","1.7500"
,"January 22, 2020","1.7500"
,"January 23, 2020","1.7500"
,"January 24, 2020","1.7500"
,"January 25, 2020",".."
,"January 26, 2020",".."
,"January 27, 2020","1.7500"
,"January 28, 2020","1.7500"
,"January 29, 2020","1.7500"
,"January 30, 2020","1.7500"
,"January 31, 2020","1.7500"
,"February 1, 2020",".."
,"February 2, 2020",".."
,"February 3, 2020","1.7500"
,"February 4, 2020","1.7500"
,"February 5, 2020","1.7500"
,"February 6, 2020","1.7500"
,"February 7, 2020","1.7500"
,"February 8, 2020",".."
,"February 9, 2020",".."
,"February 10, 2020","1.7500"
,"February 11, 2020","1.7500"
,"February 12, 2020","1.7500"
,"February 13, 2020","1.7500"
,"February 14, 2020","1.7500"
,"February 15, 2020",".."
,"February 16, 2020",".."
,"February 17, 2020","1.7500"
,"February 18, 2020","1.7500"
,"February 19, 2020","1.7500"
,"February 20, 2020","1.7500"
,"February 21, 2020","1.7500"
,"February 22, 2020",".."
,"February 23, 2020",".."
,"February 24, 2020","1.7500"
,"February 25, 2020","1.7500"
,"February 26, 2020","1.7500"
,"February 27, 2020","1.7500"
,"February 28, 2020","1.7500"
,"February 29, 2020",".."
,"March 1, 2020",".."
,"March 2, 2020","1.7500"
,"March 3, 2020","1.7500"
,"March 4, 2020","1.2500"
,"March 5, 2020","1.2500"
,"March 6, 2020","1.2500"
,"March 7, 2020",".."
,"March 8, 2020",".."
,"March 9, 2020","1.2500"
,"March 10, 2020","1.2500"
,"March 11, 2020","1.2500"
,"March 12, 2020","1.2500"
,"March 13, 2020","1.2500"
,"March 14, 2020",".."
,"March 15, 2020",".."
,"March 16, 2020","0.7500"
,"March 17, 2020","0.7500"
,"March 18, 2020","0.7500"
,"March 19, 2020","0.7500"
,"March 20, 2020","0.7500"
,"March 21, 2020",".."
,"March 22, 2020",".."
,"March 23, 2020","0.7500"
,"March 24, 2020","0.7500"
,"March 25, 2020","0.7500"
,"March 26, 2020","0.7500"
,"March 27, 2020","0.2500"
,"March 28, 2020",".."
,"March 29, 2020",".."
,"March 30, 2020","0.2500"
,"March 31, 2020","0.2500"
,"April 1, 2020","0.2500"
,"April 2, 2020","0.2500"
,"April 3, 2020","0.2500"
,"April 4, 2020",".."
,"April 5, 2020",".."
,"April 6, 2020","0.2500"
,"April 7, 2020","0.2500"
,"April 8, 2020","0.2500"
,"April 9, 2020","0.2500"
,"April 10, 2020","0.2500"
,"April 11, 2020",".."
,"April 12, 2020",".."
,"April 13, 2020","0.2500"
,"April 14, 2020","0.2500"
,"April 15, 2020","0.2500"
,"April 16, 2020","0.2500"
,"April 17, 2020","0.2500"
,"April 18, 2020",".."
,"April 19, 2020",".."
,"April 20, 2020","0.2500"
,"April 21, 2020","0.2500"
,"April 22, 2020","0.2500"
,"April 23, 2020","0.2500"
,"April 24, 2020","0.2500"
,"April 25, 2020",".."
,"April 26, 2020",".."
,"April 27, 2020","0.2500"
,"April 28, 2020","0.2500"
,"April 29, 2020","0.2500"
,"April 30, 2020","0.2500"
,"May 1, 2020","0.2500"
,"May 2, 2020",".."
,"May 3, 2020",".."
,"May 4, 2020","0.2500"
,"May 5, 2020","0.2500"
,"May 6, 2020","0.2500"
,"May 7, 2020","0.2500"
,"May 8, 2020","0.2500"
,"May 9, 2020",".."
,"May 10, 2020",".."
,"May 11, 2020","0.2500"
,"May 12, 2020","0.2500"
,"May 13, 2020","0.2500"
,"May 14, 2020","0.2500"
,"May 15, 2020","0.2500"
,"May 16, 2020",".."
,"May 17, 2020",".."
,"May 18, 2020","0.2500"
,"May 19, 2020","0.2500"
,"May 20, 2020","0.2500"
,"May 21, 2020","0.2500"
,"May 22, 2020","0.2500"
,"May 23, 2020",".."
,"May 24, 2020",".."
,"May 25, 2020","0.2500"
,"May 26, 2020","0.2500"
,"May 27, 2020","0.2500"
,"May 28, 2020","0.2500"
,"May 29, 2020","0.2500"
,"May 30, 2020",".."
,"May 31, 2020",".."
,"June 1, 2020","0.2500"
,"June 2, 2020","0.2500"
,"June 3, 2020","0.2500"
,"June 4, 2020","0.2500"
,"June 5, 2020","0.2500"
,"June 6, 2020",".."
,"June 7, 2020",".."
,"June 8, 2020","0.2500"
,"June 9, 2020","0.2500"
,"June 10, 2020","0.2500"
,"June 11, 2020","0.2500"
,"June 12, 2020","0.2500"
,"June 13, 2020",".."
,"June 14, 2020",".."
,"June 15, 2020","0.2500"
,"June 16, 2020","0.2500"
,"June 17, 2020","0.2500"
,"June 18, 2020","0.2500"
,"June 19, 2020","0.2500"
,"June 20, 2020",".."
,"June 21, 2020",".."
,"June 22, 2020","0.2500"
,"June 23, 2020","0.2500"
,"June 24, 2020","0.2500"
,"June 25, 2020","0.2500"
,"June 26, 2020","0.2500"
,"June 27, 2020",".."
,"June 28, 2020",".."
,"June 29, 2020","0.2500"
,"June 30, 2020","0.2500"
,"July 1, 2020","0.2500"
,"July 2, 2020","0.2500"
,"July 3, 2020","0.2500"
,"July 4, 2020",".."
,"July 5, 2020",".."
,"July 6, 2020","0.2500"
,"July 7, 2020","0.2500"
,"July 8, 2020","0.2500"
,"July 9, 2020","0.2500"
,"July 10, 2020","0.2500"
,"July 11, 2020",".."
,"July 12, 2020",".."
,"July 13, 2020","0.2500"
,"July 14, 2020","0.2500"
,"July 15, 2020","0.2500"
,"July 16, 2020","0.2500"
,"July 17, 2020","0.2500"
,"July 18, 2020",".."
,"July 19, 2020",".."
,"July 20, 2020","0.2500"
,"July 21, 2020","0.2500"
,"July 22, 2020","0.2500"
,"July 23, 2020","0.2500"
,"July 24, 2020","0.2500"
,"July 25, 2020",".."
,"July 26, 2020",".."
,"July 27, 2020","0.2500"
,"July 28, 2020","0.2500"
,"July 29, 2020","0.2500"
,"July 30, 2020","0.2500"
,"July 31, 2020","0.2500"
,"August 1, 2020",".."
,"August 2, 2020",".."
,"August 3, 2020","0.2500"
,"August 4, 2020","0.2500"
,"August 5, 2020","0.2500"
,"August 6, 2020","0.2500"
,"August 7, 2020","0.2500"
,"August 8, 2020",".."
,"August 9, 2020",".."
,"August 10, 2020","0.2500"
,"August 11, 2020","0.2500"
,"August 12, 2020","0.2500"
,"August 13, 2020","0.2500"
,"August 14, 2020","0.2500"
,"August 15, 2020",".."
,"August 16, 2020",".."
,"August 17, 2020","0.2500"
,"August 18, 2020","0.2500"
,"August 19, 2020","0.2500"
,"August 20, 2020","0.2500"
,"August 21, 2020","0.2500"
,"August 22, 2020",".."
,"August 23, 2020",".."
,"August 24, 2020","0.2500"
,"August 25, 2020","0.2500"
,"August 26, 2020","0.2500"
,"August 27, 2020","0.2500"
,"August 28, 2020","0.2500"
,"August 29, 2020",".."
,"August 30, 2020",".."
,"August 31, 2020","0.2500"
,"September 1, 2020","0.2500"
,"September 2, 2020","0.2500"
,"September 3, 2020","0.2500"
,"September 4, 2020","0.2500"
,"September 5, 2020",".."
,"September 6, 2020",".."
,"September 7, 2020","0.2500"
,"September 8, 2020","0.2500"
,"September 9, 2020","0.2500"
,"September 10, 2020","0.2500"
,"September 11, 2020","0.2500"
,"September 12, 2020",".."
,"September 13, 2020",".."
,"September 14, 2020","0.2500"
,"September 15, 2020","0.2500"
,"September 16, 2020","0.2500"
,"September 17, 2020","0.2500"
,"September 18, 2020","0.2500"
,"September 19, 2020",".."
,"September 20, 2020",".."
,"September 21, 2020","0.2500"
,"September 22, 2020","0.2500"
,"September 23, 2020","0.2500"
,"September 24, 2020","0.2500"
,"September 25, 2020","0.2500"
,"September 26, 2020",".."
,"September 27, 2020",".."
,"September 28, 2020","0.2500"
,"September 29, 2020","0.2500"
,"September 30, 2020","0.2500"
,"October 1, 2020","0.2500"
,"October 2, 2020","0.2500"
,"October 3, 2020",".."
,"October 4, 2020",".."
,"October 5, 2020","0.2500"
,"October 6, 2020","0.2500"
,"October 7, 2020","0.2500"
,"October 8, 2020","0.2500"
,"October 9, 2020","0.2500"
,"October 10, 2020",".."
,"October 11, 2020",".."
,"October 12, 2020","0.2500"
,"October 13, 2020","0.2500"
,"October 14, 2020","0.2500"
,"October 15, 2020","0.2500"
,"October 16, 2020","0.2500"
,"October 17, 2020",".."
,"October 18, 2020",".."
,"October 19, 2020","0.2500"
,"October 20, 2020","0.2500"
,"October 21, 2020","0.2500"
,"October 22, 2020","0.2500"
,"October 23, 2020","0.2500"
,"October 24, 2020",".."
,"October 25, 2020",".."
,"October 26, 2020","0.2500"
,"October 27, 2020","0.2500"
,"October 28, 2020","0.2500"
,"October 29, 2020","0.2500"
,"October 30, 2020","0.2500"
,"October 31, 2020",".."
,"November 1, 2020",".."
,"November 2, 2020","0.2500"
,"November 3, 2020","0.2500"
,"November 4, 2020","0.2500"
,"November 5, 2020","0.2500"
,"November 6, 2020","0.2500"
,"November 7, 2020",".."
,"November 8, 2020",".."
,"November 9, 2020","0.2500"
,"November 10, 2020","0.2500"
,"November 11, 2020","0.2500"
,"November 12, 2020","0.2500"
,"November 13, 2020","0.2500"
,"November 14, 2020",".."
,"November 15, 2020",".."
,"November 16, 2020","0.2500"
,"November 17, 2020","0.2500"
,"November 18, 2020","0.2500"
,"November 19, 2020","0.2500"
,"November 20, 2020","0.2500"
,"November 21, 2020",".."
,"November 22, 2020",".."
,"November 23, 2020","0.2500"
,"November 24, 2020","0.2500"
,"November 25, 2020","0.2500"
,"November 26, 2020","0.2500"
,"November 27, 2020","0.2500"
,"November 28, 2020",".."
,"November 29, 2020",".."
,"November 30, 2020","0.2500"
,"December 1, 2020","0.2500"
,"December 2, 2020","0.2500"
,"December 3, 2020","0.2500"
,"December 4, 2020","0.2500"
,"December 5, 2020",".."
,"December 6, 2020",".."
,"December 7, 2020","0.2500"
,"December 8, 2020","0.2500"
,"December 9, 2020","0.2500"
,"December 10, 2020","0.2500"
,"December 11, 2020","0.2500"
,"December 12, 2020",".."
,"December 13, 2020",".."
,"December 14, 2020","0.2500"
,"December 15, 2020","0.2500"
,"December 16, 2020","0.2500"
,"December 17, 2020","0.2500"
,"December 18, 2020","0.2500"
,"December 19, 2020",".."
,"December 20, 2020",".."
,"December 21, 2020","0.2500"
,"December 22, 2020","0.2500"
,"December 23, 2020","0.2500"
,"December 24, 2020","0.2500"
,"December 25, 2020","0.2500"
,"December 26, 2020",".."
,"December 27, 2020",".."
,"December 28, 2020",".."
,"December 29, 2020","0.2500"
,"December 30, 2020","0.2500"
,"December 31, 2020","0.2500"
,"January 1, 2021","0.2500"
,"January 2, 2021",".."
,"January 3, 2021",".."
,"January 4, 2021","0.2500"
,"January 5, 2021","0.2500"
,"January 6, 2021","0.2500"
,"January 7, 2021","0.2500"
,"January 8, 2021","0.2500"
,"January 9, 2021",".."
,"January 10, 2021",".."
,"January 11, 2021","0.2500"
,"January 12, 2021","0.2500"
,"January 13, 2021","0.2500"
,"January 14, 2021","0.2500"
,"January 15, 2021","0.2500"
,"January 16, 2021",".."
,"January 17, 2021",".."
,"January 18, 2021","0.2500"
,"January 19, 2021","0.2500"
,"January 20, 2021","0.2500"
,"January 21, 2021","0.2500"
,"January 22, 2021","0.2500"
,"January 23, 2021",".."
,"January 24, 2021",".."
,"January 25, 2021","0.2500"
,"January 26, 2021","0.2500"
,"January 27, 2021","0.2500"
,"January 28, 2021","0.2500"
,"January 29, 2021","0.2500"
,"January 30, 2021",".."
,"January 31, 2021",".."
,"February 1, 2021","0.2500"
,"February 2, 2021","0.2500"
,"February 3, 2021","0.2500"
,"February 4, 2021","0.2500"
,"February 5, 2021","0.2500"
,"February 6, 2021",".."
,"February 7, 2021",".."
,"February 8, 2021","0.2500"
,"February 9, 2021","0.2500"
,"February 10, 2021","0.2500"
,"February 11, 2021","0.2500"
,"February 12, 2021","0.2500"
,"February 13, 2021",".."
,"February 14, 2021",".."
,"February 15, 2021","0.2500"
,"February 16, 2021","0.2500"
,"February 17, 2021","0.2500"
,"February 18, 2021","0.2500"
,"February 19, 2021","0.2500"
,"February 20, 2021",".."
,"February 21, 2021",".."
,"February 22, 2021","0.2500"
,"February 23, 2021","0.2500"
,"February 24, 2021","0.2500"
,"February 25, 2021","0.2500"
,"February 26, 2021","0.2500"
,"February 27, 2021",".."
,"February 28, 2021",".."
,"March 1, 2021","0.2500"
,"March 2, 2021","0.2500"
,"March 3, 2021","0.2500"
,"March 4, 2021","0.2500"
,"March 5, 2021","0.2500"
,"March 6, 2021",".."
,"March 7, 2021",".."
,"March 8, 2021","0.2500"
,"March 9, 2021","0.2500"
,"March 10, 2021","0.2500"
,"March 11, 2021","0.2500"
,"March 12, 2021","0.2500"
,"March 13, 2021",".."
,"March 14, 2021",".."
,"March 15, 2021","0.2500"
,"March 16, 2021","0.2500"
,"March 17, 2021","0.2500"
,"March 18, 2021","0.2500"
,"March 19, 2021","0.2500"
,"March 20, 2021",".."
,"March 21, 2021",".."
,"March 22, 2021","0.2500"
,"March 23, 2021","0.2500"
,"March 24, 2021","0.2500"
,"March 25, 2021","0.2500"
,"March 26, 2021","0.2500"
,"March 27, 2021",".."
,"March 28, 2021",".."
,"March 29, 2021","0.2500"
,"March 30, 2021","0.2500"
,"March 31, 2021","0.2500"
,"April 1, 2021","0.2500"
,"April 2, 2021","0.2500"
,"April 3, 2021",".."
,"April 4, 2021",".."
,"April 5, 2021","0.2500"
,"April 6, 2021","0.2500"
,"April 7, 2021","0.2500"
,"April 8, 2021","0.2500"
,"April 9, 2021","0.2500"
,"April 10, 2021",".."
,"April 11, 2021",".."
,"April 12, 2021","0.2500"
,"April 13, 2021","0.2500"
,"April 14, 2021","0.2500"
,"April 15, 2021","0.2500"
,"April 16, 2021","0.2500"
,"April 17, 2021",".."
,"April 18, 2021",".."
,"April 19, 2021","0.2500"
,"April 20, 2021","0.2500"
,"April 21, 2021","0.2500"
,"April 22, 2021","0.2500"
,"April 23, 2021","0.2500"
,"April 24, 2021",".."
,"April 25, 2021",".."
,"April 26, 2021","0.2500"
,"April 27, 2021","0.2500"
,"April 28, 2021","0.2500"
,"April 29, 2021","0.2500"
,"April 30, 2021","0.2500"
,"May 1, 2021",".."
,"May 2, 2021",".."
,"May 3, 2021","0.2500"
,"May 4, 2021","0.2500"
,"May 5, 2021","0.2500"
,"May 6, 2021","0.2500"
,"May 7, 2021","0.2500"
,"May 8, 2021",".."
,"May 9, 2021",".."
,"May 10, 2021","0.2500"
,"May 11, 2021","0.2500"
,"May 12, 2021","0.2500"
,"May 13, 2021","0.2500"
,"May 14, 2021","0.2500"
,"May 15, 2021",".."
,"May 16, 2021",".."
,"May 17, 2021","0.2500"
,"May 18, 2021","0.2500"
,"May 19, 2021","0.2500"
,"May 20, 2021","0.2500"
,"May 21, 2021","0.2500"
,"May 22, 2021",".."
,"May 23, 2021",".."
,"May 24, 2021","0.2500"
,"May 25, 2021","0.2500"
,"May 26, 2021","0.2500"
,"May 27, 2021","0.2500"
,"May 28, 2021","0.2500"
,"May 29, 2021",".."
,"May 30, 2021",".."
,"May 31, 2021","0.2500"
,"June 1, 2021","0.2500"
,"June 2, 2021","0.2500"
,"June 3, 2021","0.2500"
,"June 4, 2021","0.2500"
,"June 5, 2021",".."
,"June 6, 2021",".."
,"June 7, 2021","0.2500"
,"June 8, 2021","0.2500"
,"June 9, 2021","0.2500"
,"June 10, 2021","0.2500"
,"June 11, 2021","0.2500"
,"June 12, 2021",".."
,"June 13, 2021",".."
,"June 14, 2021","0.2500"
,"June 15, 2021","0.2500"
,"June 16, 2021","0.2500"
,"June 17, 2021","0.2500"
,"June 18, 2021","0.2500"
,"June 19, 2021",".."
,"June 20, 2021",".."
,"June 21, 2021","0.2500"
,"June 22, 2021","0.2500"
,"June 23, 2021","0.2500"
,"June 24, 2021","0.2500"
,"June 25, 2021","0.2500"
,"June 26, 2021",".."
,"June 27, 2021",".."
,"June 28, 2021","0.2500"
,"June 29, 2021","0.2500"
,"June 30, 2021","0.2500"
,"July 1, 2021","0.2500"
,"July 2, 2021","0.2500"
,"July 3, 2021",".."
,"July 4, 2021",".."
,"July 5, 2021","0.2500"
,"July 6, 2021","0.2500"
,"July 7, 2021","0.2500"
,"July 8, 2021","0.2500"
,"July 9, 2021","0.2500"
,"July 10, 2021",".."
,"July 11, 2021",".."
,"July 12, 2021","0.2500"
,"July 13, 2021","0.2500"
,"July 14, 2021","0.2500"
,"July 15, 2021","0.2500"
,"July 16, 2021","0.2500"
,"July 17, 2021",".."
,"July 18, 2021",".."
,"July 19, 2021","0.2500"
,"July 20, 2021","0.2500"
,"July 21, 2021","0.2500"
,"July 22, 2021","0.2500"
,"July 23, 2021","0.2500"
,"July 24, 2021",".."
,"July 25, 2021",".."
,"July 26, 2021","0.2500"
,"July 27, 2021","0.2500"
,"July 28, 2021","0.2500"
,"July 29, 2021","0.2500"
,"July 30, 2021","0.2500"
,"July 31, 2021",".."
,"August 1, 2021",".."
,"August 2, 2021","0.2500"
,"August 3, 2021","0.2500"
,"August 4, 2021","0.2500"
,"August 5, 2021","0.2500"
,"August 6, 2021","0.2500"
,"August 7, 2021",".."
,"August 8, 2021",".."
,"August 9, 2021","0.2500"
,"August 10, 2021","0.2500"
,"August 11, 2021","0.2500"
,"August 12, 2021","0.2500"
,"August 13, 2021","0.2500"
,"August 14, 2021",".."
,"August 15, 2021",".."
,"August 16, 2021","0.2500"
,"August 17, 2021","0.2500"
,"August 18, 2021","0.2500"
,"August 19, 2021","0.2500"
,"August 20, 2021","0.2500"
,"August 21, 2021",".."
,"August 22, 2021",".."
,"August 23, 2021","0.2500"
,"August 24, 2021","0.2500"
,"August 25, 2021","0.2500"
,"August 26, 2021","0.2500"
,"August 27, 2021","0.2500"
,"August 28, 2021",".."
,"August 29, 2021",".."
,"August 30, 2021","0.2500"
,"August 31, 2021","0.2500"
,"September 1, 2021","0.2500"
,"September 2, 2021","0.2500"
,"September 3, 2021","0.2500"
,"September 4, 2021",".."
,"September 5, 2021",".."
,"September 6, 2021","0.2500"
,"September 7, 2021","0.2500"
,"September 8, 2021","0.2500"
,"September 9, 2021","0.2500"
,"September 10, 2021","0.2500"
,"September 11, 2021",".."
,"September 12, 2021",".."
,"September 13, 2021","0.2500"
,"September 14, 2021","0.2500"
,"September 15, 2021","0.2500"
,"September 16, 2021","0.2500"
,"September 17, 2021","0.2500"
,"September 18, 2021",".."
,"September 19, 2021",".."
,"September 20, 2021","0.2500"
,"September 21, 2021","0.2500"
,"September 22, 2021","0.2500"
,"September 23, 2021","0.2500"
,"September 24, 2021","0.2500"
,"September 25, 2021",".."
,"September 26, 2021",".."
,"September 27, 2021","0.2500"
,"September 28, 2021","0.2500"
,"September 29, 2021","0.2500"
,"September 30, 2021",".."
,"October 1, 2021","0.2500"
,"October 2, 2021",".."
,"October 3, 2021",".."
,"October 4, 2021","0.2500"
,"October 5, 2021","0.2500"
,"October 6, 2021","0.2500"
,"October 7, 2021","0.2500"
,"October 8, 2021","0.2500"
,"October 9, 2021",".."
,"October 10, 2021",".."
,"October 11, 2021","0.2500"
,"October 12, 2021","0.2500"
,"October 13, 2021","0.2500"
,"October 14, 2021","0.2500"
,"October 15, 2021","0.2500"
,"October 16, 2021",".."
,"October 17, 2021",".."
,"October 18, 2021","0.2500"
,"October 19, 2021","0.2500"
,"October 20, 2021","0.2500"
,"October 21, 2021","0.2500"
,"October 22, 2021","0.2500"
,"October 23, 2021",".."
,"October 24, 2021",".."
,"October 25, 2021","0.2500"
,"October 26, 2021","0.2500"
,"October 27, 2021","0.2500"
,"October 28, 2021","0.2500"
,"October 29, 2021","0.2500"
,"October 30, 2021",".."
,"October 31, 2021",".."
,"November 1, 2021","0.2500"
,"November 2, 2021","0.2500"
,"November 3, 2021","0.2500"
,"November 4, 2021","0.2500"
,"November 5, 2021","0.2500"
,"November 6, 2021",".."
,"November 7, 2021",".."
,"November 8, 2021","0.2500"
,"November 9, 2021","0.2500"
,"November 10, 2021","0.2500"
,"November 11, 2021","0.2500"
,"November 12, 2021","0.2500"
,"November 13, 2021",".."
,"November 14, 2021",".."
,"November 15, 2021","0.2500"
,"November 16, 2021","0.2500"
,"November 17, 2021","0.2500"
,"November 18, 2021","0.2500"
,"November 19, 2021","0.2500"
,"November 20, 2021",".."
,"November 21, 2021",".."
,"November 22, 2021","0.2500"
,"November 23, 2021","0.2500"
,"November 24, 2021","0.2500"
,"November 25, 2021","0.2500"
,"November 26, 2021","0.2500"
,"November 27, 2021",".."
,"November 28, 2021",".."
,"November 29, 2021","0.2500"
,"November 30, 2021","0.2500"
,"December 1, 2021","0.2500"
,"December 2, 2021","0.2500"
,"December 3, 2021","0.2500"
,"December 4, 2021",".."
,"December 5, 2021",".."
,"December 6, 2021","0.2500"
,"December 7, 2021","0.2500"
,"December 8, 2021","0.2500"
,"December 9, 2021","0.2500"
,"December 10, 2021","0.2500"
,"December 11, 2021",".."
,"December 12, 2021",".."
,"December 13, 2021","0.2500"
,"December 14, 2021","0.2500"
,"December 15, 2021","0.2500"
,"December 16, 2021","0.2500"
,"December 17, 2021","0.2500"
,"December 18, 2021",".."
,"December 19, 2021",".."
,"December 20, 2021","0.2500"
,"December 21, 2021","0.2500"
,"December 22, 2021","0.2500"
,"December 23, 2021","0.2500"
,"December 24, 2021","0.2500"
,"December 25, 2021",".."
,"December 26, 2021",".."
,"December 27, 2021",".."
,"December 28, 2021",".."
,"December 29, 2021","0.2500"
,"December 30, 2021","0.2500"
,"December 31, 2021","0.2500"
,"January 1, 2022",".."
,"January 2, 2022",".."
,"January 3, 2022",".."
,"January 4, 2022","0.2500"
,"January 5, 2022","0.2500"
,"January 6, 2022","0.2500"
,"January 7, 2022","0.2500"
,"January 8, 2022",".."
,"January 9, 2022",".."
,"January 10, 2022","0.2500"
,"January 11, 2022","0.2500"
,"January 12, 2022","0.2500"
,"January 13, 2022","0.2500"
,"January 14, 2022","0.2500"
,"January 15, 2022",".."
,"January 16, 2022",".."
,"January 17, 2022","0.2500"
,"January 18, 2022","0.2500"
,"January 19, 2022","0.2500"
,"January 20, 2022","0.2500"
,"January 21, 2022","0.2500"
,"January 22, 2022",".."
,"January 23, 2022",".."
,"January 24, 2022","0.2500"
,"January 25, 2022","0.2500"
,"January 26, 2022","0.2500"
,"January 27, 2022","0.2500"
,"January 28, 2022","0.2500"
,"January 29, 2022",".."
,"January 30, 2022",".."
,"January 31, 2022","0.2500"
,"February 1, 2022","0.2500"
,"February 2, 2022","0.2500"
,"February 3, 2022","0.2500"
,"February 4, 2022","0.2500"
,"February 5, 2022",".."
,"February 6, 2022",".."
,"February 7, 2022","0.2500"
,"February 8, 2022","0.2500"
,"February 9, 2022","0.2500"
,"February 10, 2022","0.2500"
,"February 11, 2022","0.2500"
,"February 12, 2022",".."
,"February 13, 2022",".."
,"February 14, 2022","0.2500"
,"February 15, 2022","0.2500"
,"February 16, 2022","0.2500"
,"February 17, 2022","0.2500"
,"February 18, 2022","0.2500"
,"February 19, 2022",".."
,"February 20, 2022",".."
,"February 21, 2022","0.2500"
,"February 22, 2022","0.2500"
,"February 23, 2022","0.2500"
,"February 24, 2022","0.2500"
,"February 25, 2022","0.2500"
,"February 26, 2022",".."
,"February 27, 2022",".."
,"February 28, 2022","0.2500"
,"March 1, 2022","0.2500"
,"March 2, 2022","0.2500"
,"March 3, 2022","0.5000"
,"March 4, 2022","0.5000"
,"March 5, 2022",".."
,"March 6, 2022",".."
,"March 7, 2022","0.5000"
,"March 8, 2022","0.5000"
,"March 9, 2022","0.5000"
,"March 10, 2022","0.5000"
,"March 11, 2022","0.5000"
,"March 12, 2022",".."
,"March 13, 2022",".."
,"March 14, 2022","0.5000"
,"March 15, 2022","0.5000"
,"March 16, 2022","0.5000"
,"March 17, 2022","0.5000"
,"March 18, 2022","0.5000"
,"March 19, 2022",".."
,"March 20, 2022",".."
,"March 21, 2022","0.5000"
,"March 22, 2022","0.5000"
,"March 23, 2022","0.5000"
,"March 24, 2022","0.5000"
,"March 25, 2022","0.5000"
,"March 26, 2022",".."
,"March 27, 2022",".."
,"March 28, 2022","0.5000"
,"March 29, 2022","0.5000"
,"March 30, 2022","0.5000"
,"March 31, 2022","0.5000"
,"April 1, 2022","0.5000"
,"April 2, 2022",".."
,"April 3, 2022",".."
,"April 4, 2022","0.5000"
,"April 5, 2022","0.5000"
,"April 6, 2022","0.5000"
,"April 7, 2022","0.5000"
,"April 8, 2022","0.5000"
,"April 9, 2022",".."
,"April 10, 2022",".."
,"April 11, 2022","0.5000"
,"April 12, 2022","0.5000"
,"April 13, 2022","0.5000"
,"April 14, 2022","1.0000"
,"April 15, 2022","1.0000"
,"April 16, 2022",".."
,"April 17, 2022",".."
,"April 18, 2022","1.0000"
,"April 19, 2022","1.0000"
,"April 20, 2022","1.0000"
,"April 21, 2022","1.0000"
,"April 22, 2022","1.0000"
,"April 23, 2022",".."
,"April 24, 2022",".."
,"April 25, 2022","1.0000"
,"April 26, 2022","1.0000"
,"April 27, 2022","1.0000"
,"April 28, 2022","1.0000"
,"April 29, 2022","1.0000"
,"April 30, 2022",".."
,"May 1, 2022",".."
,"May 2, 2022","1.0000"
,"May 3, 2022","1.0000"
,"May 4, 2022","1.0000"
,"May 5, 2022","1.0000"
,"May 6, 2022","1.0000"
,"May 7, 2022",".."
,"May 8, 2022",".."
,"May 9, 2022","1.0000"
,"May 10, 2022","1.0000"
,"May 11, 2022","1.0000"
,"May 12, 2022","1.0000"
,"May 13, 2022","1.0000"
,"May 14, 2022",".."
,"May 15, 2022",".."
,"May 16, 2022","1.0000"
,"May 17, 2022","1.0000"
,"May 18, 2022","1.0000"
,"May 19, 2022","1.0000"
,"May 20, 2022","1.0000"
,"May 21, 2022",".."
,"May 22, 2022",".."
,"May 23, 2022","1.0000"
,"May 24, 2022","1.0000"
,"May 25, 2022","1.0000"
,"May 26, 2022","1.0000"
,"May 27, 2022","1.0000"
,"May 28, 2022",".."
,"May 29, 2022",".."
,"May 30, 2022","1.0000"
,"May 31, 2022","1.0000"
,"June 1, 2022","1.0000"
,"June 2, 2022","1.5000"
,"June 3, 2022","1.5000"
,"June 4, 2022",".."
,"June 5, 2022",".."
